Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,SQ_INSTS_VALU_MFMA_MOPS_I8,SQ_WAVES,Start_Timestamp,End_Timestamp
2070,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2071,19,156231.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602415677526.0,4912602415763126.0
2071,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2072,55,37763.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602415842166.0,4912602415857686.0
2072,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2073,17,39711.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602416000727.0,4912602416017687.0
2073,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2074,31,229149.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602416164088.0,4912602416298168.0
2074,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2075,20,159372.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602416481689.0,4912602416570650.0
2075,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2076,32,138466.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602416642650.0,4912602416721370.0
2076,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2077,28,61566.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602416799451.0,4912602416829051.0
2077,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2078,19,195847.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602416961531.0,4912602417071932.0
2078,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2079,36,33392.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602417257693.0,4912602417270493.0
2079,1,409600,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2080,19,812835.0,13107200.0,0.0,0.0,0.0,0.0,6400.0,4912602417418813.0,4912602417927616.0
2080,1,1280,256,2048,0,8,0,32,64,"batch_decode_kernels::argmax(float const*, int, int*, int)",2081,22,317579.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602418118816.0,4912602418300897.0
2081,1,10240,256,0,0,8,0,32,64,"batch_decode_kernels::embedding(float*, unsigned short const*, int const*, int*, int, int, int, int)",2082,35,18744.0,0.0,0.0,0.0,0.0,0.0,160.0,4912602418415138.0,4912602418419298.0
2082,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2083,36,32629.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602418596099.0,4912602418608899.0
2083,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2084,19,143041.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602418756899.0,4912602418835940.0
2084,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2085,19,146399.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602418914660.0,4912602418994820.0
2085,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2086,43,28876.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602419086181.0,4912602419096581.0
2086,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2087,29,32121.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602419250181.0,4912602419262341.0
2087,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2088,39,23120.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602419414502.0,4912602419421542.0
2088,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2089,27,28607.0,0.0,0.0,0.0,0.0,0.0,560.0,4912602419572103.0,4912602419582503.0
2089,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2090,52,25563.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602419730824.0,4912602419738984.0
2090,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2091,41,66865.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602419895304.0,4912602419930184.0
2091,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2092,29,53644.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602420064105.0,4912602420089385.0
2092,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2093,19,145687.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602420224746.0,4912602420305066.0
2093,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2094,36,32648.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602420392106.0,4912602420404586.0
2094,1,43776,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2095,20,202227.0,2801664.0,0.0,0.0,0.0,0.0,684.0,4912602420553227.0,4912602420672108.0
2095,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2096,19,681627.0,1400832.0,0.0,0.0,0.0,0.0,128.0,4912602420840748.0,4912602421242670.0
2096,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2097,36,33310.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602421371631.0,4912602421384431.0
2097,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2098,19,142167.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602421520751.0,4912602421599152.0
2098,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2099,19,144532.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602421668592.0,4912602421747952.0
2099,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2100,43,28292.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602421818673.0,4912602421828593.0
2100,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2101,29,33824.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602421967793.0,4912602421981073.0
2101,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2102,39,24629.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602422125074.0,4912602422132594.0
2102,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2103,27,29183.0,0.0,0.0,0.0,0.0,0.0,560.0,4912602422275795.0,4912602422286035.0
2103,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2104,52,24888.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602422425715.0,4912602422433715.0
2104,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2105,41,66089.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602422572916.0,4912602422607476.0
2105,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2106,29,54576.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602422721717.0,4912602422747317.0
2106,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2107,19,143155.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602422870357.0,4912602422949398.0
2107,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2108,36,35354.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602423026838.0,4912602423040758.0
2108,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2109,19,155763.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602423176279.0,4912602423261559.0
2109,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2110,55,38423.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602423323479.0,4912602423339159.0
2110,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2111,17,40770.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602423471160.0,4912602423488440.0
2111,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2112,31,231588.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602423618201.0,4912602423753881.0
2112,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2113,20,156889.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602423886842.0,4912602423974362.0
2113,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2114,32,140665.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602424040602.0,4912602424120443.0
2114,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2115,28,62430.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602424186043.0,4912602424216283.0
2115,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2116,19,195993.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602424332444.0,4912602424443004.0
2116,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2117,36,34793.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602424600125.0,4912602424613565.0
2117,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2118,19,142559.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602424743486.0,4912602424822686.0
2118,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2119,19,146290.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602424887166.0,4912602424967327.0
2119,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2120,43,28733.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602425039807.0,4912602425049727.0
2120,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2121,29,32926.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602425185087.0,4912602425197728.0
2121,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2122,39,23931.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602425329408.0,4912602425336608.0
2122,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2123,27,28619.0,0.0,0.0,0.0,0.0,0.0,560.0,4912602425473089.0,4912602425483329.0
2123,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2124,52,25321.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602425615969.0,4912602425624129.0
2124,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2125,41,66310.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602425759330.0,4912602425794210.0
2125,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2126,29,55926.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602425902851.0,4912602425928931.0
2126,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2127,19,148100.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602426051171.0,4912602426133092.0
2127,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2128,36,34135.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602426195492.0,4912602426208612.0
2128,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2129,19,157765.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602426338373.0,4912602426425093.0
2129,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2130,55,40727.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602426597734.0,4912602426615014.0
2130,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2131,17,40944.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602426739014.0,4912602426756454.0
2131,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2132,31,232956.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602426880775.0,4912602427017096.0
2132,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2133,20,157148.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602427143656.0,4912602427231496.0
2133,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2134,32,139582.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602427400937.0,4912602427480138.0
2134,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2135,28,63109.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602427657258.0,4912602427687818.0
2135,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2136,19,198340.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602427797579.0,4912602427909259.0
2136,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2137,36,32925.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602428063180.0,4912602428075820.0
2137,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2138,19,143578.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602428205421.0,4912602428284941.0
2138,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2139,19,145909.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602428344621.0,4912602428424142.0
2139,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2140,43,27286.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602428602543.0,4912602428611823.0
2140,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2141,29,32551.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602428742863.0,4912602428755503.0
2141,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2142,39,23673.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602428879984.0,4912602428887184.0
2142,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2143,27,28556.0,0.0,0.0,0.0,0.0,0.0,560.0,4912602429027984.0,4912602429037904.0
2143,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2144,52,24672.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602429166865.0,4912602429174865.0
2144,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2145,41,66923.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602429303186.0,4912602429338066.0
2145,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2146,29,54320.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602429441426.0,4912602429466866.0
2146,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2147,19,144960.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602429575667.0,4912602429655667.0
2147,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2148,36,33543.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602429825268.0,4912602429838388.0
2148,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2149,19,157051.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602429962388.0,4912602430048949.0
2149,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2150,55,39084.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602430220790.0,4912602430236950.0
2150,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2151,17,40035.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602430357750.0,4912602430374390.0
2151,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2152,31,233077.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602430493111.0,4912602430629431.0
2152,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2153,20,157786.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602430742872.0,4912602430830872.0
2153,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2154,32,140159.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602430988793.0,4912602431068313.0
2154,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2155,28,62483.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602431133594.0,4912602431163354.0
2155,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2156,19,195213.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602431268474.0,4912602431378395.0
2156,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2157,36,32270.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602431513435.0,4912602431525755.0
2157,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2158,19,142098.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602431647836.0,4912602431726396.0
2158,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2159,19,144776.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602431892157.0,4912602431971357.0
2159,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2160,43,28172.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602432033598.0,4912602432043358.0
2160,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2161,29,32462.0,65536.0,0.0,0.0,0.0,0.0,512.0,4912602432168318.0,4912602432180958.0
2161,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2162,39,23539.0,0.0,0.0,0.0,0.0,0.0,80.0,4912602432300959.0,4912602432308319.0
2162,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2163,27,28315.0,0.0,0.0,0.0,0.0,0.0,560.0,4912602432434559.0,4912602432444479.0
2163,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2164,52,25144.0,0.0,0.0,0.0,0.0,0.0,320.0,4912602432566880.0,4912602432574880.0
2164,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2165,41,66859.0,0.0,0.0,0.0,0.0,0.0,40960.0,4912602432698561.0,4912602432733601.0
2165,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2166,29,54798.0,65536.0,0.0,0.0,0.0,0.0,128.0,4912602432831041.0,4912602432856641.0
2166,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2167,19,146242.0,262144.0,0.0,0.0,0.0,0.0,128.0,4912602432963042.0,4912602433043842.0
2167,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2168,36,32928.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602433209763.0,4912602433222243.0
2168,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2169,19,155789.0,8192.0,0.0,0.0,0.0,0.0,4.0,4912602433342243.0,4912602433427844.0
2169,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2170,55,39162.0,0.0,0.0,0.0,0.0,0.0,5.0,4912602433580804.0,4912602433597124.0
2170,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2171,17,40514.0,0.0,0.0,0.0,0.0,0.0,4.0,4912602433712325.0,4912602433729445.0
2171,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2172,31,235235.0,2162688.0,0.0,0.0,0.0,0.0,5456.0,4912602433843526.0,4912602433980806.0
2172,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2173,20,157140.0,720896.0,0.0,0.0,0.0,0.0,176.0,4912602434088647.0,4912602434176647.0
2173,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2174,32,139419.0,1081344.0,0.0,0.0,0.0,0.0,7936.0,4912602434324008.0,4912602434403368.0
2174,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2175,28,63563.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602434572649.0,4912602434603529.0
2175,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2176,19,194073.0,360448.0,0.0,0.0,0.0,0.0,128.0,4912602434700969.0,4912602434810570.0
2176,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2177,36,34772.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602434935050.0,4912602434948810.0
2177,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2178,19,142108.0,393216.0,0.0,0.0,0.0,0.0,192.0,4912602435072011.0,4912602435150571.0
2178,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2179,19,145491.0,73728.0,0.0,0.0,0.0,0.0,36.0,4912602435306572.0,4912602435386572.0
2179,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2180,43,28215.0,0.0,0.0,0.0,0.0,0.0,20.0,4912602435538573.0,4912602435548333.0
