Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_LDS_BANK_CONFLICT,SQ_LDS_IDX_ACTIVE,SQ_WAVES,TCC_BUSY_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,Start_Timestamp,End_Timestamp
2022,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2023,28,31609.0,0.0,57344.0,512.0,388824.0,2325092.0,1071655.0,4912631128750493.0,4912631128762653.0
2023,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2024,29,23720.0,0.0,0.0,80.0,92631.0,1491987.0,85907.0,4912631128923774.0,4912631128931134.0
2024,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2025,43,28403.0,0.0,23040.0,480.0,253668.0,1964238.0,969521.0,4912631129097375.0,4912631129107455.0
2025,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2026,52,24148.0,0.0,10240.0,320.0,103065.0,1532911.0,219883.0,4912631129266495.0,4912631129274015.0
2026,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2027,26,66173.0,0.0,983040.0,40960.0,1003228.0,5893280.0,4498722.0,4912631129439296.0,4912631129473856.0
2027,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2028,28,53554.0,0.0,57344.0,128.0,692476.0,4577615.0,859286.0,4912631129743617.0,4912631129768898.0
2028,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2029,40,145174.0,0.0,229376.0,128.0,1946024.0,14090313.0,3260429.0,4912631130057859.0,4912631130138019.0
2029,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2030,36,32077.0,0.0,350.0,20.0,69941.0,1558274.0,67373.0,4912631130365060.0,4912631130377060.0
2030,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2031,40,155452.0,0.0,7168.0,4.0,267782.0,2164776.0,108843.0,4912631130530821.0,4912631130616421.0
2031,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2032,57,38461.0,0.0,1840.0,5.0,51985.0,2019774.0,26315.0,4912631130836262.0,4912631130852422.0
2032,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2033,42,39461.0,8.0,414.0,4.0,36785.0,661664.0,4880.0,4912631131005863.0,4912631131022823.0
2033,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2034,25,232218.0,0.0,1486848.0,5456.0,6395139.0,22788522.0,15451422.0,4912631131179784.0,4912631131315624.0
2034,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2035,18,156508.0,0.0,495616.0,176.0,2517816.0,15295907.0,4578677.0,4912631131482505.0,4912631131570185.0
2035,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2036,24,141316.0,0.0,946176.0,7936.0,3708265.0,13496850.0,10736069.0,4912631131784746.0,4912631131865387.0
2036,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2037,20,63458.0,0.0,0.0,20.0,226235.0,3578825.0,229019.0,4912631132093868.0,4912631132124908.0
2037,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2038,40,193030.0,0.0,315392.0,128.0,3084150.0,19063008.0,4446978.0,4912631132397869.0,4912631132506669.0
2038,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2039,36,34436.0,0.0,350.0,20.0,74018.0,1706071.0,78667.0,4912631132701550.0,4912631132714830.0
2039,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2040,40,143746.0,0.0,344064.0,192.0,2112272.0,13983128.0,4732810.0,4912631132866671.0,4912631132946351.0
2040,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2041,40,145680.0,0.0,64512.0,36.0,849609.0,14183757.0,898306.0,4912631133176912.0,4912631133256913.0
2041,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2042,33,29242.0,0.0,350.0,20.0,88394.0,1388585.0,33529.0,4912631133475154.0,4912631133485554.0
2042,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2043,28,34015.0,0.0,57344.0,512.0,422123.0,2562316.0,1158217.0,4912631133642034.0,4912631133655634.0
2043,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2044,29,24474.0,0.0,0.0,80.0,91720.0,1449339.0,89181.0,4912631133938356.0,4912631133945716.0
2044,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2045,43,27699.0,0.0,23040.0,480.0,246427.0,1928033.0,985121.0,4912631134110676.0,4912631134120597.0
2045,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2046,52,24723.0,0.0,10240.0,320.0,96528.0,1602136.0,208305.0,4912631134276597.0,4912631134284597.0
2046,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2047,26,66527.0,0.0,983040.0,40960.0,987544.0,5958761.0,4604594.0,4912631134437878.0,4912631134472918.0
2047,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2048,28,53635.0,0.0,57344.0,128.0,705863.0,4565122.0,847300.0,4912631134733079.0,4912631134758359.0
2048,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2049,40,146191.0,0.0,229376.0,128.0,1958659.0,14201632.0,3248664.0,4912631135035961.0,4912631135116761.0
2049,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2050,36,31905.0,0.0,350.0,20.0,71020.0,1588668.0,70333.0,4912631135328122.0,4912631135340442.0
2050,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2051,40,155716.0,0.0,7168.0,4.0,269736.0,2167402.0,108512.0,4912631135623163.0,4912631135709083.0
2051,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2052,57,38451.0,0.0,1840.0,5.0,51666.0,2017343.0,26950.0,4912631135914204.0,4912631135930524.0
2052,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2053,42,39298.0,18.0,424.0,4.0,37447.0,657829.0,4688.0,4912631136084605.0,4912631136101405.0
2053,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2054,25,233886.0,0.0,1486848.0,5456.0,6428285.0,23001865.0,15630184.0,4912631136377406.0,4912631136514367.0
2054,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2055,18,157859.0,0.0,495616.0,176.0,2536562.0,15445238.0,4684865.0,4912631136668608.0,4912631136756928.0
2055,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2056,24,139082.0,0.0,946176.0,7936.0,3668030.0,13355566.0,10546034.0,4912631136959169.0,4912631137038369.0
2056,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2057,20,61496.0,0.0,0.0,20.0,228434.0,3501696.0,223227.0,4912631137256450.0,4912631137286370.0
2057,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2058,40,192132.0,0.0,315392.0,128.0,3108754.0,18973113.0,4441708.0,4912631137548612.0,4912631137656932.0
2058,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2059,36,32817.0,0.0,350.0,20.0,74267.0,1635247.0,74392.0,4912631139197739.0,4912631139210539.0
2059,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2060,40,142167.0,0.0,344064.0,192.0,2101891.0,13777286.0,4699199.0,4912631139362379.0,4912631139441100.0
2060,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2061,40,146663.0,0.0,64512.0,36.0,854372.0,14279684.0,909227.0,4912631139652941.0,4912631139733581.0
2061,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2062,33,29127.0,0.0,350.0,20.0,87481.0,1389170.0,33243.0,4912631139941422.0,4912631139951822.0
2062,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2063,28,31377.0,0.0,57344.0,512.0,381484.0,2291929.0,1039677.0,4912631140108623.0,4912631140120783.0
2063,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2064,29,22703.0,0.0,0.0,80.0,88847.0,1374324.0,88166.0,4912631140395024.0,4912631140401904.0
2064,1,30720,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2065,43,27825.0,0.0,23040.0,480.0,253284.0,1893453.0,960537.0,4912631140554225.0,4912631140564145.0
2065,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2066,52,24016.0,0.0,10240.0,320.0,98887.0,1523824.0,211602.0,4912631140839666.0,4912631140847186.0
2066,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2067,26,66750.0,0.0,983040.0,40960.0,988630.0,5953925.0,4524843.0,4912631140997107.0,4912631141032147.0
2067,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2068,28,54012.0,0.0,57344.0,128.0,729249.0,4627249.0,858950.0,4912631141287348.0,4912631141312948.0
2068,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2069,40,145859.0,0.0,229376.0,128.0,1966917.0,14165076.0,3241516.0,4912631141573589.0,4912631141654069.0
2069,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2070,36,31635.0,0.0,350.0,20.0,72490.0,1575681.0,69081.0,4912631141856630.0,4912631141868790.0
2070,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2071,40,158226.0,0.0,7168.0,4.0,273932.0,2195820.0,110333.0,4912631142146712.0,4912631142233912.0
2071,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2072,57,38093.0,0.0,1840.0,5.0,49251.0,1989354.0,26188.0,4912631142427193.0,4912631142443353.0
2072,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2073,42,40715.0,18.0,424.0,4.0,40743.0,670517.0,4786.0,4912631142711834.0,4912631142729114.0
2073,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2074,25,232035.0,0.0,1486848.0,5456.0,6365898.0,22647394.0,15415778.0,4912631142992315.0,4912631143128156.0
2074,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2075,18,159858.0,0.0,495616.0,176.0,2548458.0,15645516.0,4720302.0,4912631143277757.0,4912631143367357.0
2075,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2076,24,138486.0,0.0,946176.0,7936.0,3589790.0,13321285.0,10529351.0,4912631143557438.0,4912631143636158.0
2076,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2077,20,60011.0,0.0,0.0,20.0,232830.0,3368771.0,212434.0,4912631143836319.0,4912631143865439.0
2077,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2078,40,196980.0,0.0,315392.0,128.0,3060324.0,19390946.0,4542355.0,4912631144120480.0,4912631144231681.0
2078,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2079,36,32587.0,0.0,350.0,20.0,74654.0,1632946.0,73242.0,4912631144400481.0,4912631144413121.0
2079,1,409600,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2080,40,803780.0,0.0,11468800.0,6400.0,24371228.0,82115426.0,75282237.0,4912631144679683.0,4912631145182885.0
2080,1,1280,256,2048,0,8,0,32,64,"batch_decode_kernels::argmax(float const*, int, int*, int)",2081,17,323025.0,0.0,520.0,20.0,2556894.0,20187963.0,1418923.0,4912631145457766.0,4912631145643527.0
2081,1,10240,256,0,0,8,0,32,64,"batch_decode_kernels::embedding(float*, unsigned short const*, int const*, int*, int, int, int, int)",2082,34,18400.0,0.0,0.0,160.0,55994.0,888670.0,94929.0,4912631145860145.0,4912631145864465.0
2082,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2083,36,31590.0,0.0,350.0,20.0,70393.0,1572652.0,68482.0,4912631146147666.0,4912631146159826.0
2083,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2084,40,143744.0,0.0,344064.0,192.0,2087501.0,13985117.0,4758004.0,4912631146425267.0,4912631146505107.0
2084,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2085,40,145363.0,0.0,64512.0,36.0,850906.0,14132862.0,894634.0,4912631146701268.0,4912631146781108.0
2085,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2086,33,28435.0,0.0,350.0,20.0,87637.0,1360947.0,33638.0,4912631146975349.0,4912631146985589.0
2086,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2087,28,33663.0,0.0,57344.0,512.0,404763.0,2415260.0,1113020.0,4912631147257910.0,4912631147271191.0
2087,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2088,29,22588.0,0.0,0.0,80.0,91851.0,1371256.0,88948.0,4912631147533112.0,4912631147539832.0
2088,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2089,43,28283.0,0.0,26880.0,560.0,277365.0,1960117.0,1023766.0,4912631147807033.0,4912631147817273.0
2089,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2090,52,25021.0,0.0,10240.0,320.0,97143.0,1635650.0,204224.0,4912631148089114.0,4912631148097274.0
2090,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2091,26,66571.0,0.0,983040.0,40960.0,1095156.0,5918162.0,4578091.0,4912631148360955.0,4912631148395675.0
2091,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2092,28,54215.0,0.0,57344.0,128.0,604014.0,4664117.0,884644.0,4912631148637117.0,4912631148662717.0
2092,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2093,40,144496.0,0.0,229376.0,128.0,1952322.0,14045736.0,3229479.0,4912631148910078.0,4912631148990078.0
2093,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2094,36,34222.0,0.0,350.0,20.0,75734.0,1736907.0,81228.0,4912631149190559.0,4912631149204319.0
2094,1,43776,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2095,18,202521.0,0.0,1926144.0,684.0,5708203.0,19855501.0,15974241.0,4912631149465920.0,4912631149585121.0
2095,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2096,40,688451.0,0.0,1225728.0,128.0,11562905.0,70652533.0,17144992.0,4912631149736161.0,4912631150142883.0
2096,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2097,36,32851.0,0.0,350.0,20.0,72152.0,1661403.0,75418.0,4912631150372324.0,4912631150385284.0
2097,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2098,40,141842.0,0.0,344064.0,192.0,2092405.0,13752989.0,4650755.0,4912631150644965.0,4912631150723366.0
2098,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2099,40,146291.0,0.0,64512.0,36.0,848644.0,14179558.0,907824.0,4912631150912966.0,4912631150993127.0
2099,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2100,33,29067.0,0.0,350.0,20.0,86010.0,1401351.0,38995.0,4912631151187848.0,4912631151198408.0
2100,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2101,28,32822.0,0.0,57344.0,512.0,398007.0,2442196.0,1080815.0,4912631151454409.0,4912631151467369.0
2101,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2102,29,23481.0,0.0,0.0,80.0,92018.0,1392667.0,87599.0,4912631151722250.0,4912631151729450.0
2102,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2103,43,28753.0,0.0,26880.0,560.0,273903.0,1963419.0,976335.0,4912631151992491.0,4912631152002571.0
2103,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2104,52,25211.0,0.0,10240.0,320.0,105205.0,1656268.0,231260.0,4912631152263532.0,4912631152271852.0
2104,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2105,26,66745.0,0.0,983040.0,40960.0,1092575.0,5971098.0,4642853.0,4912631152531214.0,4912631152566094.0
2105,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2106,28,54161.0,0.0,57344.0,128.0,766953.0,4639014.0,877621.0,4912631152797775.0,4912631152823375.0
2106,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2107,40,143929.0,0.0,229376.0,128.0,1951226.0,13964798.0,3187461.0,4912631153071856.0,4912631153151376.0
2107,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2108,36,32964.0,0.0,350.0,20.0,76466.0,1659687.0,75261.0,4912631153333777.0,4912631153346737.0
2108,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2109,40,156141.0,0.0,7168.0,4.0,279066.0,2175761.0,109263.0,4912631153596818.0,4912631153683059.0
2109,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",2110,57,39046.0,0.0,1840.0,5.0,51445.0,2037259.0,25228.0,4912631153860659.0,4912631153877139.0
2110,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",2111,42,39984.0,18.0,424.0,4.0,37745.0,658687.0,4172.0,4912631154133301.0,4912631154150261.0
2111,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",2112,25,227414.0,0.0,1486848.0,5456.0,6295832.0,22538363.0,15742993.0,4912631154397302.0,4912631154530422.0
2112,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",2113,18,157077.0,0.0,495616.0,176.0,2582767.0,15372152.0,4562862.0,4912631154777143.0,4912631154864984.0
2113,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",2114,24,139203.0,0.0,946176.0,7936.0,3658111.0,13353252.0,10644845.0,4912631155044184.0,4912631155123545.0
2114,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",2115,20,60739.0,0.0,0.0,20.0,228998.0,3394173.0,215228.0,4912631155309786.0,4912631155339226.0
2115,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2116,40,193602.0,0.0,315392.0,128.0,3047750.0,19138330.0,4427680.0,4912631155572347.0,4912631155681787.0
2116,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2117,36,31889.0,0.0,350.0,20.0,69045.0,1569831.0,68496.0,4912631155832348.0,4912631155844508.0
2117,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2118,40,140206.0,0.0,344064.0,192.0,2064471.0,13637445.0,4612453.0,4912631156098269.0,4912631156176029.0
2118,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2119,40,147006.0,0.0,64512.0,36.0,864829.0,14327823.0,915603.0,4912631156358910.0,4912631156439711.0
2119,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",2120,33,28945.0,0.0,350.0,20.0,91802.0,1386024.0,40810.0,4912631156615871.0,4912631156626271.0
2120,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2121,28,31910.0,0.0,57344.0,512.0,396691.0,2339470.0,1064233.0,4912631156875072.0,4912631156887553.0
2121,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",2122,29,22856.0,0.0,0.0,80.0,89449.0,1365081.0,82831.0,4912631157142594.0,4912631157149634.0
2122,1,35840,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",2123,43,27985.0,0.0,26880.0,560.0,259202.0,1958167.0,1004707.0,4912631157401635.0,4912631157411715.0
2123,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",2124,52,25929.0,0.0,10240.0,320.0,103653.0,1646661.0,227293.0,4912631157658116.0,4912631157666276.0
2124,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",2125,26,66195.0,0.0,983040.0,40960.0,1097630.0,5912975.0,4587941.0,4912631157914597.0,4912631157949317.0
2125,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",2126,28,54623.0,0.0,57344.0,128.0,707128.0,4643720.0,879486.0,4912631158178438.0,4912631158204358.0
2126,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2127,40,147377.0,0.0,229376.0,128.0,2011615.0,14266866.0,3302911.0,4912631158433319.0,4912631158514760.0
2127,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",2128,36,33239.0,0.0,350.0,20.0,78210.0,1681540.0,76699.0,4912631158688200.0,4912631158701160.0
2128,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",2129,40,155806.0,0.0,7168.0,4.0,270784.0,2166804.0,107050.0,4912631158939562.0,4912631159025482.0
