Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_MISC,SQ_ACTIVE_INST_VALU,SQ_ACTIVE_INST_VMEM,SQ_THREAD_CYCLES_VALU,SQ_WAVES,Start_Timestamp,End_Timestamp
565,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",566,33,33113.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535014036492.0,4912535014049292.0
566,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",567,21,156134.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535014137293.0,4912535014223533.0
567,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",568,57,39042.0,130.0,600.0,2005.0,0.0,95340.0,5.0,4912535014317294.0,4912535014333614.0
568,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",569,17,39873.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535014418414.0,4912535014435374.0
569,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",570,36,234267.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535014495854.0,4912535014633135.0
570,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",571,19,157209.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535014733936.0,4912535014822096.0
571,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",572,26,139213.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535014924496.0,4912535015003537.0
572,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",573,28,60635.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535015087217.0,4912535015116497.0
573,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",574,21,192931.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535015188018.0,4912535015296978.0
574,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",575,33,31407.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535015398579.0,4912535015410579.0
575,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",576,21,143465.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535015475059.0,4912535015554739.0
576,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",577,21,146298.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535015669780.0,4912535015750260.0
577,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",578,39,29169.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535015828820.0,4912535015839381.0
578,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",579,30,32637.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535015904021.0,4912535015916821.0
579,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",580,40,24151.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535015981461.0,4912535015988821.0
580,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",581,41,27496.0,1520.0,1120.0,17040.0,0.0,1020000.0,80.0,4912535016057781.0,4912535016067542.0
581,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",582,51,26753.0,400.0,13360.0,12560.0,0.0,353360.0,320.0,4912535016131222.0,4912535016140342.0
582,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",583,23,64175.0,122880.0,204800.0,4669440.0,0.0,174981120.0,40960.0,4912535016203542.0,4912535016236982.0
583,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",584,30,54704.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535016336023.0,4912535016362103.0
584,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",585,21,150062.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535016436503.0,4912535016519704.0
585,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",586,33,33195.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535016629304.0,4912535016642424.0
586,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",587,21,157609.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535016732185.0,4912535016819225.0
587,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",588,57,38801.0,130.0,600.0,2005.0,0.0,95340.0,5.0,4912535016896185.0,4912535016912505.0
588,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",589,17,39040.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535017000826.0,4912535017017146.0
589,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",590,36,231067.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535017105146.0,4912535017240667.0
590,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",591,19,158704.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535017328987.0,4912535017418108.0
591,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",592,26,140391.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535017519548.0,4912535017599228.0
592,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",593,28,63657.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535017683549.0,4912535017714589.0
593,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",594,21,194469.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535017818589.0,4912535017928510.0
594,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",595,33,32973.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535018040510.0,4912535018053310.0
595,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",596,21,142551.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535018116831.0,4912535018195391.0
596,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",597,21,147011.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535018281151.0,4912535018361952.0
597,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",598,39,27954.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535018444512.0,4912535018454432.0
598,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",599,30,32443.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535018520353.0,4912535018533153.0
599,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",600,40,22667.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535018597633.0,4912535018604353.0
600,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",601,41,27495.0,1520.0,1120.0,17040.0,0.0,1020000.0,80.0,4912535018672513.0,4912535018682113.0
601,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",602,51,24414.0,400.0,13360.0,12560.0,0.0,353360.0,320.0,4912535018748194.0,4912535018756034.0
602,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",603,23,64180.0,122880.0,204800.0,4669440.0,0.0,174981120.0,40960.0,4912535018828194.0,4912535018861474.0
603,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",604,30,54847.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535018965155.0,4912535018991235.0
604,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",605,21,145833.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535019077475.0,4912535019157955.0
605,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",606,33,32125.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535019217156.0,4912535019229476.0
606,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",607,21,158625.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535019294756.0,4912535019382276.0
607,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",608,57,38807.0,130.0,600.0,2005.0,0.0,95375.0,5.0,4912535019494917.0,4912535019511237.0
608,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",609,17,40394.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535019583877.0,4912535019600997.0
609,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",610,36,230703.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535019662598.0,4912535019797798.0
610,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",611,19,157471.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535019892359.0,4912535019980839.0
611,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",612,26,141125.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535020079719.0,4912535020159880.0
612,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",613,28,63559.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535020222440.0,4912535020253480.0
613,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",614,21,196253.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535020361641.0,4912535020472521.0
614,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",615,33,32625.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535020535722.0,4912535020548362.0
615,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",616,21,141299.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535020615562.0,4912535020693962.0
616,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",617,21,145885.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535020759403.0,4912535020839563.0
617,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",618,39,28031.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535020902283.0,4912535020912363.0
618,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",619,30,33726.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535020981484.0,4912535020994924.0
619,1,5120,256,0,0,24,0,32,64,"batch_decode_kernels::q_rope(float*, float const*, int, int, int, int, int, int, float const*, int)",620,40,23305.0,320.0,720.0,7760.0,0.0,261120.0,80.0,4912535021066284.0,4912535021073164.0
620,1,5120,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",621,41,28689.0,1520.0,1120.0,17040.0,0.0,1020000.0,80.0,4912535021178284.0,4912535021188684.0
621,1,20480,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",622,51,24881.0,400.0,13360.0,12560.0,0.0,353360.0,320.0,4912535021286925.0,4912535021294765.0
622,1,2621440,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",623,23,63959.0,122880.0,204800.0,4669440.0,0.0,174981120.0,40960.0,4912535021365805.0,4912535021399085.0
623,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",624,30,54299.0,3840.0,24832.0,138240.0,0.0,8644608.0,128.0,4912535021483726.0,4912535021509646.0
624,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",625,21,145851.0,14336.0,96768.0,519936.0,0.0,33163264.0,128.0,4912535021628686.0,4912535021709487.0
625,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",626,33,32889.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535021777167.0,4912535021789807.0
626,1,256,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",627,21,153696.0,432.0,3024.0,16232.0,0.0,1036032.0,4.0,4912535021861487.0,4912535021946128.0
627,1,320,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",628,57,36592.0,130.0,600.0,2005.0,0.0,95345.0,5.0,4912535022043408.0,4912535022058448.0
628,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",629,17,40543.0,17.0,272.0,429.0,0.0,5541.0,4.0,4912535022152209.0,4912535022169489.0
629,1,349184,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",630,36,231376.0,160512.0,377872.0,3234352.0,0.0,203216464.0,5456.0,4912535022264849.0,4912535022400690.0
630,1,11264,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",631,19,156437.0,30272.0,121088.0,850432.0,0.0,53281536.0,176.0,4912535022511570.0,4912535022599251.0
631,1,507904,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",632,26,140437.0,128640.0,401408.0,2422400.0,0.0,153992960.0,7936.0,4912535022690931.0,4912535022770932.0
632,1,1280,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",633,28,63757.0,2240.0,1520.0,5800.0,0.0,371200.0,20.0,4912535022872852.0,4912535022903892.0
633,1,8192,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",634,21,194287.0,19328.0,132480.0,712320.0,0.0,45475840.0,128.0,4912535023026933.0,4912535023136693.0
634,1,1280,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",635,33,31714.0,640.0,740.0,3865.0,0.0,245755.0,20.0,4912535023240374.0,4912535023252534.0
635,1,12288,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",636,21,143253.0,20736.0,145152.0,779136.0,0.0,49729536.0,192.0,4912535023321174.0,4912535023400854.0
636,1,2304,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",637,21,147316.0,3888.0,27216.0,146088.0,0.0,9324288.0,36.0,4912535023468695.0,4912535023549815.0
637,1,1280,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",638,39,29616.0,180.0,550.0,2175.0,0.0,125755.0,20.0,4912535023649335.0,4912535023660056.0
638,1,32768,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",639,30,31867.0,5376.0,27904.0,164352.0,0.0,9707520.0,512.0,4912535023729816.0,4912535023742296.0
